************************************************************************												
pyfao56: FAO-56 Evapotranspiration in Python												
Weather Data												
Timestamp: 05/08/2024 02:54:14												
************************************************************************												
 Data for the OK004 site from 2022-11-01 00:00:00 to 2023-01-01 00:00:00												
************************************************************************												
           S Reference crop - Short ('S') or Tall ('T')												
 338.9000000 Weather station elevation (z) (m)												
  35.0526000 Weather station latitude (decimal degrees)												
   2.0000000 Wind speed measurement height (m)												
												
Daily weather data:												
Year	DOY	Srad	Tmax	Tmin	Vapr	Tdew	RHmax	RHmin	Wndsp	Rain	ETref	MorP
2021	350	2022.15	25.38	5.325	13.59270833	NaN	74.05	44.58	6.761291667	0	0.408	M
2021	351	2646.95	14.45	6.925	5.604166667	NaN	68.6	26.5	1.883791667	0.238	0.408	M
2021	352	1106.1	17.53	1.225	7.757708333	NaN	71.4	46.75	4.481791667	0.085	0.408	M
2021	353	2868.75	5.425	-10.5	3.259375	NaN	90.2	43.48	3.121291667	0	0.408	M
2021	354	2652.9	7.125	-2.325	3.584375	NaN	75.2	26.43	1.369916667	0	0.408	M
2021	355	2574.2	12.6	-5.5	4.813541667	NaN	99.9	32.45	1.486541667	0.051	0.408	M
2021	356	3137.75	16.48	-3.3	6.086458333	NaN	97.8	39.2	2.0115	0.051	0.408	M
2021	357	2769.8	17.55	-0.125	8.852708333	NaN	100	51.1	1.945791667	0.102	0.408	M
2021	358	2494.75	17.92	10.13	9.386666667	NaN	95.2	32.03	6.357958333	0	0.408	M
2021	359	2513.75	27.03	9.18	9.597916667	NaN	70.58	27.63	4.970166667	0	0.408	M
2021	360	2310.75	22.25	3.775	8.47125	NaN	93.6	33.15	1.430958333	0	0.408	M
2021	361	1769.95	25.6	5.4	12.12854167	NaN	88.8	43.8	3.7405	0	0.408	M
2021	362	2572.95	16.78	9.2	5.400416667	NaN	65.88	18.78	2.879791667	0	0.408	M
2021	363	2794.15	21.25	1.675	5.3875	NaN	88.3	19.35	3.623916667	0.646	0.408	M
2021	364	3116.95	20.65	-2.8	6.055416667	NaN	91.2	24.53	1.922083333	0	0.408	M
2021	365	2427.95	19.63	6.65	6.2625	NaN	67.23	24.85	4.23975	0	0.408	M
2021	366	608.6	16.65	12.78	11.46125	NaN	93.8	47.38	4.172583333	2.193	0.408	M
2022	1	63	14.58	-0.725	10.79375	NaN	100	85.8	5.65225	11.968	0.408	M
2022	2	1095	-3.1	-10.35	2.780208333	NaN	95.7	80.8	6.326166667	0	0.408	M
2022	3	3281	0.25	-9.02	3.271875	NaN	99.6	56.18	1.487333333	0	0.408	M
2022	4	3219.35	11.35	0.35	4.515625	NaN	81.8	37.45	3.177958333	0	0.408	M
2022	5	2936.2	14.35	-0.125	4.925	NaN	84.5	30.98	4.471708333	0	0.408	M
2022	6	3084.8	7.875	-8.83	3.026041667	NaN	70.55	32.58	4.910625	0	0.408	M
2022	7	2830.75	-4.075	-10.68	2.265625	NaN	84.8	51.78	3.549291667	0	0.408	M
2022	8	2935.55	8.3	-5.7	6.182083333	NaN	98	45.1	5.286583333	0	0.408	M
2022	9	1380.65	14.1	2.4	10.82020833	NaN	98.3	65.7	6.42675	0	0.408	M
2022	10	2708.05	6.2	-6.975	3.207291667	NaN	83.4	36.3	3.532541667	0	0.408	M
2022	11	3423.35	13.1	-5.075	3.260416667	NaN	83.5	18.5	1.57275	0	0.408	M
2022	12	3413.45	15.48	0.8	5.172916667	NaN	92.6	24.22	4.472166667	0	0.408	M
2022	13	3359.75	17.78	-3.3	5.409375	NaN	92.3	28.8	1.256541667	0	0.408	M
2022	14	3161.9	20.78	0.3	6.132291667	NaN	91.6	26.1	1.750125	0	0.408	M
2022	15	1500.9	17.83	-3.45	5.405208333	NaN	68.38	34.18	8.608541667	0	0.408	M
2022	16	1081.1	-0.925	-8.92	3.498958333	NaN	98.4	60.62	5.130583333	0	0.408	M
2022	17	3541	12.18	-6.225	3.723958333	NaN	88.3	26.08	1.610208333	0	0.408	M
2022	18	3524.25	15.83	3.2	5.085416667	NaN	61.35	30.83	2.811333333	0	0.408	M
2022	19	3240.35	21.83	-0.85	4.695833333	NaN	73.88	18.35	4.065375	0	0.408	M
2022	20	603.45	3.475	-6.175	2.5875	NaN	61.33	38.18	8.9635625	0	0.408	M
2022	21	2169.6	-3.275	-7.8	1.533333333	NaN	38.4	25.3	5.772333333	0	0.408	M
2022	22	3246.6	4.375	-5.033	1.980555556	NaN	51.6	22.9	2.382777778	0	0.408	M
2022	23	3267.35	10.23	-1.3	2.990384615	NaN	52.23	24.43	2.769692308	0	0.408	M
2022	24	3729.75	15.7	-6.4	5.038071429	NaN	96.8	31.2	1.432642857	0	0.408	M
2022	25	3680.45	18.95	1.025	5.333333333	NaN	75.05	21.88	2.682	0	0.408	M
2022	26	3413	6.85	-3.4	2.882142857	NaN	58.55	32.1	4.507857143	0	0.408	M
2022	27	1622.8	1.55	-2.9	2.7875	NaN	95.9	33	1.4965	0	0.408	M
2022	28	3247.9	3.575	-4.1	5.069047619	NaN	94.8	76.9	2.336285714	1.207	0.408	M
2022	29	-4034.2	11.48	-7999	4.620857143	NaN	98.6	28.85	-568.2274286	0.051	0.408	M
2022	30	4087.15	20.45	-5.5	4.05	NaN	82.6	12.88	3.715307692	0.017	0.408	M
2022	31	3952.1	18.73	-0.4	4.297916667	NaN	78.07	17.63	1.744833333	0	0.408	M
2022	32	3463.55	21.95	12.3	8.62	NaN	88.4	28.83	4.489307692	0	0.408	M
2022	33	2150.17	17.67	-3	10.311125	NaN	87.6	58.9	5.663125	0	0.408	M
2022	34	267.8	-2.6	-5.3	4.1625	NaN	86.8	82.8	6.922	0	0.408	M
2022	36	3264.2	-0.3	-6.4	2.842857143	NaN	56.53	40.1	3.055714286	0	0.408	M
2022	37	-4643.7	6.4	-7999	4.125	NaN	63.3	43.3	-795.0226	0	0.408	M
2022	38	4019.6	8.6	-2.5	5.45575	NaN	91.6	53.8	2.1456875	0.034	0.408	M
2022	39	4313.95	13.65	1.4	5.375	NaN	72.32	35.22	3.442714286	0	0.408	M
2022	40	4407.23	18.35	-4.1	5.610923077	NaN	97.2	27.08	4.450615385	0.017	0.408	M
2022	41	3840.5	19.65	6.5	4.632142857	NaN	65.6	16.1	3.101571429	0	0.408	M
2022	42	4216.8	17.08	4.2	6.229785714	NaN	66.05	32.3	3.305071429	0	0.408	M
2022	43	4017.35	17.35	-2.7	5.791466667	NaN	47.58	31.68	6.636	0	0.408	M
2022	44	4340.55	4.75	-3.3	2.853333333	NaN	65.2	32.28	3.642933333	0	0.408	M
2022	45	4483.75	14.43	1	4.384615385	NaN	73.2	25.18	2.683769231	0	0.408	M
2022	46	4427.45	21.33	8.05	5.167307692	NaN	61.05	18	4.172	0	0.408	M
2022	47	3865.9	21.28	14.03	9.52125	NaN	77.7	31.65	9.69	0	0.408	M
2022	48	2605.73	23.38	-2.1	12.63166667	NaN	84.8	43.98	8.273	0	0.408	M
2022	49	1349.2	-1.675	-2.65	4.0625	NaN	81.4	73.2	8.3536	0	0.408	M
2022	50	4756.5	9.52	-2.7	4.568181818	NaN	98.7	37.58	3.672454545	0.051	0.408	M
2022	51	4560.5	17.6	7.325	6.109615385	NaN	70	29.7	3.925769231	0	0.408	M
2022	52	4400.35	21.2	10.8	7.941052632	NaN	83.7	25.63	7.502789474	0	0.408	M
2022	53	2942.3	22.55	-7.9	11.29789474	NaN	84.8	38.15	7.134842105	0.391	0.408	M
2022	54	4126.2	-0.5	-6.475	2.478333333	NaN	61.62	45.4	7.229666667	0	0.408	M
2022	55	-6995.7	-8.7	-7999	2.304166667	NaN	79.55	37.5	-1328.632333	0	0.408	M
2022	56	497	-5.4	-5.4	2.8	NaN	45.2	45.2	4.61	0	0.408	M
2022	57	4169.35	-1.2	-4.2	2.966666667	NaN	75.13	50.65	3.211833333	0	0.408	M
2022	58	-5312.2	2.55	-7999	4.445833333	NaN	85.8	63.45	-442.6807778	0	0.408	M
2022	59	4659.2	13.28	-5.6	4.39375	NaN	96.6	25.63	1.4919375	0	0.408	M
2022	60	4382.25	18.92	-2.15	5.454909091	NaN	94.7	26.05	2.130954545	0	0.408	M
2022	61	5097.2	23.2	-1.7	5.40625	NaN	99	17.03	1.853416667	0	0.408	M
2022	62	4861.25	24.25	-1.225	6.073958333	NaN	98.9	16.95	1.722041667	0	0.408	M
2022	63	4943.85	25.9	8.55	7.789166667	NaN	77.38	18.22	2.213875	0	0.408	M
2022	64	3724.25	24.28	15.65	15.93416667	NaN	87.2	49.75	7.565208333	0	0.408	M
2022	65	4688.5	26.68	2.45	6.820208333	NaN	71.25	14.5	5.883208333	0	0.408	M
2022	66	1723.75	4.725	-3.2	5.125	NaN	90.4	65.53	6.294875	0.255	0.408	M
2022	67	4350.7	4.375	-2.7	4.463541667	NaN	88	54.33	3.139958333	0	0.408	M
2022	68	3404.1	6.925	-7	4.058333333	NaN	95.8	40.38	1.411208333	0	0.408	M
2022	69	5429.15	13	-2.525	4.878125	NaN	87.2	31.85	2.306333333	0	0.408	M
2022	70	4645.9	9.55	-4.65	4.527083333	NaN	90.8	55.38	7.186583333	4.454	0.408	M
2022	71	3762.8	2.725	-9.1	3.553125	NaN	98.6	48.45	2.592208333	0	0.408	M
2022	72	5701.75	13.62	2.7	3.358333333	NaN	44.43	21.28	4.563166667	0	0.408	M
2022	73	5317.35	19.65	8.93	5.710208333	NaN	82.2	14.75	8.218958333	0	0.408	M
2022	74	3607.3	19.17	6.425	7.715416667	NaN	67.07	33.6	5.624458333	0	0.408	M
2022	75	5660.8	18.75	-0.375	8.001041667	NaN	99.5	40	2.126083333	0	0.408	M
2022	76	5482.4	26.73	10.75	8.261458333	NaN	70.3	19.17	5.159458333	0	0.408	M
2022	77	2595.15	22.97	5.35	9.73375	NaN	83.3	38.38	7.735166667	0.544	0.408	M
2022	78	4984.25	15.75	-3.075	5.565625	NaN	99.9	29.73	3.9345	0	0.408	M
2022	79	5923.75	22.85	5.475	5.626041667	NaN	69.18	17.17	2.979416667	0	0.408	M
2022	80	4977.75	26.68	10.68	6.565208333	NaN	97.4	15.28	6.733208333	19.092	0.408	M
2022	81	771.4	12.05	5.025	11.80708333	NaN	100	88.6	-4080.727167	57.871	0.408	M
2022	82	2331.35	8.65	3.2	6.577083333	NaN	85.8	49.82	6.688291667	0	0.408	M
2022	83	5117	11.38	-0.35	5.391666667	NaN	85.4	40.4	4.334166667	0	0.408	M
2022	84	6228.45	17.1	-0.275	5.949375	NaN	98.7	23.65	2.543666667	0	0.408	M
2022	85	6050.15	21.1	4.6	7.644166667	NaN	83.9	32.18	2.170625	0	0.408	M
2022	86	6126.05	22.33	7.425	6.969375	NaN	68.8	26.58	2.334083333	0	0.408	M
2022	87	6018.4	26.1	9.35	9.321458333	NaN	75.95	30.28	3.081083333	0	0.408	M
2022	88	5371.4	28.4	18.78	14.42291667	NaN	75.58	34.28	6.165625	0	0.408	M
2022	89	4114.75	25.9	8.68	15.40458333	NaN	90.7	53.95	8.295083333	1.887	0.408	M
2022	90	3804.35	13.17	1.475	6.160416667	NaN	77.23	39.03	4.098208333	0	0.408	M
2022	91	6414.15	15.9	1.425	6.221875	NaN	86.9	30.53	2.7255	0	0.408	M
2022	92	5567.25	21	5.825	10.00708333	NaN	99.5	33.7	3.489833333	14.569	0.408	M
2022	93	6354.3	22.3	9.28	10.82375	NaN	83.7	37.15	2.351125	0	0.408	M
2022	94	5280.95	28.3	14.42	14.00125	NaN	94.5	32.93	-1516.5645	19.878	0.408	M
2022	95	934.35	15.33	9.38	14.65041667	NaN	100	89.8	-5998.413375	19.687	0.408	M
2022	96	5803.8	28.15	10.08	12.86666667	NaN	98.2	36.32	-536.1177917	0	0.408	M
2022	97	6658.7	18.65	6.3	5.221875	NaN	61.85	17.45	5.507541667	0	0.408	M
2022	98	6392.45	17.05	4.275	4.730208333	NaN	58.43	20.6	5.870208333	0	0.408	M
2022	99	6771.3	17.73	-1.275	5.385625	NaN	95.9	23.95	3.579083333	0.017	0.408	M
2022	100	6407.2	29.28	17.05	8.024583333	NaN	54.88	16.3	7.731916667	0	0.408	M
2022	101	4715.25	28.73	14.88	13.799375	NaN	79.98	35	4.736666667	0	0.408	M
2022	102	5682.75	24.38	15.38	17.59541667	NaN	94.4	58.88	4.24425	0	0.408	M
2022	103	5232.25	29.23	11.35	16.56291667	NaN	79.27	36.13	8.079875	0	0.408	M
2022	104	6711.2	15.28	0.1	6.2	NaN	90	32.65	3.10825	0	0.408	M
2022	105	6659.25	21.5	13.88	7.103541667	NaN	55.53	20.08	4.657291667	0	0.408	M
2022	106	5916.8	31.78	11.65	13.73895833	NaN	76.9	26.78	5.554	0	0.408	M
2022	107	3219.8	14.3	11	8.495833333	NaN	74.85	46.98	3.488416667	0	0.408	M
2022	108	6823.2	20.28	3.85	9.78375	NaN	94	46.05	3.294333333	0	0.408	M
2022	109	6641.65	18.42	2.9	7.841875	NaN	93.1	37.58	2.617916667	0	0.408	M
2022	110	4162.65	23.7	14.98	14.24125	NaN	91.7	39.33	7.804083333	1.054	0.408	M
2022	111	6034.9	32.97	19.08	17.66625	NaN	88	21	3.81875	0	0.408	M
2022	112	5544.7	29.28	21.15	22.36791667	NaN	84.1	56.1	6.954291667	0	0.408	M
2022	113	3763.55	26.68	19.68	19.68416667	NaN	77.3	59.1	8.874083333	0	0.408	M
2022	114	3262.4	27.73	13.2	18.27666667	NaN	99.8	54.78	-3307.93275	15.213	0.408	M
2022	115	2436.3	16.85	8.27	10.2525	NaN	96.9	49.7	2.856583333	0	0.408	M
2022	116	7234.8	18.23	3.25	8.245416667	NaN	97.8	34.83	2.764708333	0	0.408	M
2022	117	6832.4	21.1	6.975	8.983541667	NaN	89.4	30.77	2.293458333	0	0.408	M
2022	118	3901.5	23.33	17.45	16.58708333	NaN	87.8	54.85	4.865291667	0	0.408	M
2022	119	4522.8	26.23	19.55	20.84708333	NaN	86.6	62.43	5.986625	0	0.408	M
2022	120	6313.5	30.08	12.53	18.43583333	NaN	77.77	45.55	5.964916667	0	0.408	M
2022	121	6902.8	24.5	7.475	11.01208333	NaN	97.8	35.5	1.628208333	0	0.408	M
2022	122	4454.4	25.88	16.1	14.78291667	NaN	100	36.45	2.824083333	5.083	0.408	M
2022	123	4080.95	27.78	7.8	15.74875	NaN	100	68.65	-2204.200375	49.475	0.408	M
2022	124	4775.5	16.32	10.28	12.82416667	NaN	100	68.4	2.173208333	1.343	0.408	M
2022	125	1628.7	22.88	13.58	19.72583333	NaN	100	91.4	-3664.995625	15.844	0.408	M
2022	126	4346.2	18.03	9.43	14.08958333	NaN	100	73.32	-1644.140208	0.374	0.408	M
2022	127	7176.5	24.8	13.18	16.68708333	NaN	96.9	52.43	1.297333333	0.221	0.408	M
2022	128	6837.75	28.6	23.53	26.59083333	NaN	91.6	71.5	5.526375	0.17	0.408	M
2022	129	7009.45	35.38	24.4	26.41791667	NaN	84.4	26.75	6.006	0	0.408	M
2022	130	6973.1	33.15	24.45	28.67666667	NaN	87.3	58.95	6.244541667	0	0.408	M
2022	131	6219.9	32.5	19.55	26.85458333	NaN	94.6	65.08	4.259166667	0.17	0.408	M
2022	132	7078.8	31.58	20.97	24.8125	NaN	90.7	56.93	4.1555	0	0.408	M
2022	133	7133.95	32.78	21.85	22.44333333	NaN	85.6	41.48	4.284875	0	0.408	M
2022	134	6989.7	31.1	18.28	24.5525	NaN	98.7	61.95	1.865291667	0	0.408	M
2022	135	7087.8	31.8	21.6	22.73833333	NaN	87.7	46.78	2.393666667	0	0.408	M
2022	136	7263.65	34.72	15.63	20.56583333	NaN	96.4	38.18	2.341166667	0	0.408	M
2022	137	6536	29	21.15	20.40166667	NaN	84.8	37.68	2.678583333	0	0.408	M
2022	138	6788.65	33.25	23.65	21.29125	NaN	74.95	39.05	4.305541667	0	0.408	M
2022	139	6702.15	33.9	20.55	22.60541667	NaN	84.7	40.35	2.519458333	0	0.408	M
2022	140	7051.15	34.25	24.05	23.84	NaN	78.85	47.8	6.255666667	0	0.408	M
2022	141	5465.3	29.93	15.1	16.32666667	NaN	80.2	44.65	3.738833333	0	0.408	M
2022	142	4485.5	19.83	9.73	9.78375	NaN	66.3	44.95	4.247708333	0	0.408	M
2022	143	5842.3	20.95	11.98	10.95125	NaN	100	38.18	2.565166667	17.528	0.408	M
2022	144	571.05	16.85	12.28	16.81333333	NaN	100	98.9	-2310.965458	75.518	0.408	M
2022	145	1129.45	17.67	11.63	17.05708333	NaN	100	94.5	-6769.599375	30.43	0.408	M
2022	146	3319.2	19.73	10.83	13.97458333	NaN	99.1	59.05	3.46525	1.19	0.408	M
2022	147	7410.2	26.65	10.73	13.55958333	NaN	100	34.28	2.031291667	0	0.408	M
2022	148	6935.65	29.9	18.53	17.16208333	NaN	79.1	40.7	2.7085	0	0.408	M
2022	149	6658.55	32.75	25.05	22.73083333	NaN	68.9	50.95	6.371666667	0	0.408	M
2022	150	6741.15	31.88	21.9	23.71708333	NaN	83.2	51.68	6.869041667	0	0.408	M
2022	151	6834.3	31.75	24.08	25.08208333	NaN	82.1	55.9	5.868375	0	0.408	M
2022	152	4282.55	30.6	18.17	24.82916667	NaN	100	60.48	-3101.878708	81.243	0.408	M
2022	153	3654.85	25.95	15.6	19.81541667	NaN	100	68.6	-3768.609583	25.93	0.408	M
2022	154	3158.3	23.43	17.33	20.46291667	NaN	98.1	72.85	-769.9769583	0.017	0.408	M
2022	155	4709.8	24.75	17.17	20.93541667	NaN	99.8	65.03	1.185333333	0	0.408	M
2022	156	5411.65	28.58	20.23	24.68541667	NaN	98.4	64.85	2.44525	0	0.408	M
2022	157	4814.35	27.47	22.15	24.85809524	NaN	88.7	69.35	4.294380952	0	0.408	M
2022	215	1014.5	33.48	31.6	25.19	NaN	55.18	49.83	6.954	0	0.408	M
2022	216	6801.3	40.08	27.85	22.77208333	NaN	57.95	29.68	3.766916667	0	0.408	M
2022	217	3945.7	38.15	22.63	26.3325	NaN	100	39.93	-1434.999167	4.284	0.408	M
2022	218	5962.6	39.4	26.53	24.75666667	NaN	90.9	34	3.310208333	4.063	0.408	M
2022	219	6300.35	38	24.78	24.03583333	NaN	77.35	35.3	3.102583333	0	0.408	M
2022	220	6095.55	37.27	25.65	23.56375	NaN	68.77	37.83	3.603916667	0	0.408	M
2022	221	5269.1	37.72	24.4	24.77833333	NaN	76.05	36.1	2.742583333	0	0.408	M
2022	222	5919.45	36.85	22.53	26.61541667	NaN	98.7	38.2	2.360125	5.542	0.408	M
2022	223	6553.2	36.07	20.7	24.9225	NaN	95.6	38.72	1.165875	0	0.408	M
2022	224	6590.05	35.55	20.28	21.56041667	NaN	91	34.83	1.600791667	0	0.408	M
2022	225	6845.4	34.78	21.13	23.07291667	NaN	90	37.78	1.784875	0	0.408	M
2022	226	5212.55	36	19.93	23.19416667	NaN	89.3	38.25	1.421666667	0	0.408	M
2022	227	6625	37.38	20.88	21.74791667	NaN	86.6	31.4	2.136666667	0	0.408	M
2022	228	6414.75	37.68	25	21.70458333	NaN	65.82	31.85	2.906166667	0	0.408	M
2022	229	5471.3	38.3	22.35	23.8	NaN	91	32.88	3.3365	0.918	0.408	M
2022	230	4266.05	28.75	22.1	24.56375	NaN	89.8	66.42	2.074041667	0	0.408	M
2022	231	5980.8	30.95	16.45	20.65875	NaN	98.3	40.72	1.572041667	0	0.408	M
2022	232	6122.15	33.63	20.5	20.20291667	NaN	82.6	31.95	1.954541667	0	0.408	M
2022	233	4034.35	35.28	21.77	24.18375	NaN	97.6	39.2	2.218916667	1.173	0.408	M
2022	234	2086.15	25.03	21	25.30375	NaN	99.1	86.3	1.664875	8.075	0.408	M
2022	235	2876.7	30.4	19.9	24.405	NaN	97.8	54.1	1.468333333	0	0.408	M
2022	236	3199.25	28.85	19.48	24.84583333	NaN	98.8	61.45	1.261833333	0	0.408	M
2022	237	4370.65	31.98	19	24.35625	NaN	99	50.2	1.314125	0	0.408	M
2022	238	5202.8	34.03	17.4	20.97958333	NaN	97.6	35.93	1.150541667	0	0.408	M
2022	239	5674.3	34.3	20.65	23.12791667	NaN	93	37.72	1.642416667	0	0.408	M
2022	240	5327.95	34.95	25.9	25.63833333	NaN	80.8	38.63	3.930041667	0	0.408	M
2022	241	4869.1	36.75	24.08	25.4375	NaN	80.5	42.35	4.413958333	0	0.408	M
2022	242	3510.6	34.5	18.65	25.795	NaN	100	53.93	-6310.582542	44.811	0.408	M
2022	243	2196.15	40.78	21.63	30.61666667	NaN	100	46.45	-311.917875	0	0.408	M
2022	244	1076.6	40.5	22.13	30.52833333	NaN	100	46.2	-666.156	0	0.408	M
2022	245	1780.3	30.45	21.75	29.73041667	NaN	100	86.7	-7999	9.435	0.408	M
2022	246	2057.5	45.2	20.05	30.63416667	NaN	100	42.9	-207.6610417	0	0.408	M
2022	247	1657.5	43.85	20.83	29.14541667	NaN	100	38.2	0.536041667	0	0.408	M
2022	248	2044.15	44.88	13.23	22.69541667	NaN	100	36.9	0.399458333	0	0.408	M
2022	249	2210.45	45.18	15.92	23.68666667	NaN	100	30.8	0.401958333	0	0.408	M
2022	250	5744.8	32.33	18.13	22.11791667	NaN	93.9	44.33	1.255875	0.051	0.408	M
2022	251	5670.15	32.35	17.15	21.53833333	NaN	94.4	47.95	1.551458333	0.051	0.408	M
2022	252	5837.85	30.9	16.08	20.59	NaN	97.2	47.23	1.431375	0.017	0.408	M
2022	253	5630.3	31.1	15.85	19.27958333	NaN	95.3	43.65	1.79975	0.017	0.408	M
2022	254	4952.6	31.35	15.38	17.845	NaN	93.3	42.98	3.771666667	0.357	0.408	M
2022	255	5629.8	25.03	9.85	13.715	NaN	97	41.32	1.652041667	0.051	0.408	M
2022	256	5659.8	29.83	14.28	15.76708333	NaN	92.5	37.07	1.565083333	0	0.408	M
2022	257	5389.75	32.53	19.33	19.57333333	NaN	69.57	46.55	3.845708333	0	0.408	M
2022	258	5083.6	32.3	17.22	18.12708333	NaN	78.15	44.73	3.193666667	0	0.408	M
2022	259	5450.15	31.55	18.88	16.80041667	NaN	76.28	35.88	3.508208333	0	0.408	M
2022	260	5228.7	33.03	23	23.53375	NaN	88.6	44.83	4.989625	0	0.408	M
2022	261	5175.45	35	24.03	25.36833333	NaN	84	43.35	5.183083333	0	0.408	M
2022	262	4847.05	34.95	21.5	23.63708333	NaN	86.8	43.93	3.806833333	0	0.408	M
